card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP01-007,OUR,1,星街すいせい(パラレル),34800,18000,"34,800 円","18,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp01/10015,https://yuyu-tei.jp/buy/hocg/card/hbp01/10015,0,
hBP01-007,SEC,1,星街すいせい(パラレル/サイン),148000,65000,"148,000 円","65,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp01/10016,https://yuyu-tei.jp/buy/hocg/card/hbp01/10016,0,
hBP01-008,OSR,0,こぼ・かなえる,420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10017,https://yuyu-tei.jp/buy/hocg/card/hbp01/10017,0,
hBP01-008,OUR,1,こぼ・かなえる(パラレル),19800,10000,"19,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp01/10018,https://yuyu-tei.jp/buy/hocg/card/hbp01/10018,0,
hBP01-009,C,0,天音かなた,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10019,,0,
hBP01-009,P,1,天音かなた(パラレル/エントリーPRパック vol.1),420,20,420 円,20 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10001,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10001,0,
hBP01-010,U,0,天音かなた,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10020,https://yuyu-tei.jp/buy/hocg/card/hbp01/10020,0,
hBP01-011,C,0,天音かなた,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10021,,0,
hBP01-012,P,1,天音かなた(パラレル/ベーシックPRパック vol.2),980,400,980 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10028,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10028,0,
hBP01-012,U,0,天音かなた,220,10,220 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10022,https://yuyu-tei.jp/buy/hocg/card/hbp01/10022,0,
hBP01-013,P,1,天音かなた(パラレル/2ndアルバム数量限定版),14800,5000,"14,800 円","5,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10106,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10106,0,
hBP01-013,R,0,天音かなた,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10023,,0,
hBP01-014,RR,0,天音かなた,320,20,320 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10024,https://yuyu-tei.jp/buy/hocg/card/hbp01/10024,0,
hBP01-014,UR,1,天音かなた(パラレル),2980,1000,"2,980 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp01/10025,https://yuyu-tei.jp/buy/hocg/card/hbp01/10025,0,
hBP01-015,C,0,七詩ムメイ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10026,,0,
hBP01-015,P,1,七詩ムメイ(パラレル/ベーシックPRパック vol.1),420,20,420 円,20 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10010,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10010,0,
hBP01-016,U,0,七詩ムメイ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10027,,0,
hBP01-017,C,0,七詩ムメイ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10028,,0,
hBP01-018,C,0,七詩ムメイ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10029,,0,
hBP01-019,P,1,七詩ムメイ(パラレル/エントリーPRパック vol.2),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10021,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10021,0,
hBP01-019,U,0,七詩ムメイ,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10030,,0,
hBP01-020,P,1,七詩ムメイ(パラレル/スーパーPRパック vol.1),7980,6000,"7,980 円","6,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10042,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10042,0,
hBP01-020,R,0,七詩ムメイ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10031,,0,
hBP01-021,C,0,ときのそら,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10032,https://yuyu-tei.jp/buy/hocg/card/hbp01/10032,0,
hBP01-021,P,1,ときのそら(パラレル/エントリーPRパック vol.1),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10002,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10002,0,
hBP01-022,P,1,ときのそら(パラレル/エントリーPRパック vol.2),500,250,500 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10020,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10020,0,
hBP01-022,U,0,ときのそら,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10033,https://yuyu-tei.jp/buy/hocg/card/hbp01/10033,0,
hBP01-023,RR,0,ときのそら,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10034,,0,
hBP01-023,UR,1,ときのそら(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10035,https://yuyu-tei.jp/buy/hocg/card/hbp01/10035,0,
hBP01-024,C,0,ベスティア・ゼータ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10036,,0,
hBP01-024,P,1,ベスティア・ゼータ(パラレル/ベーシックPRパック vol.1),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10011,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10011,0,
hBP01-025,C,0,ベスティア・ゼータ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10037,,0,
hBP01-026,P,1,ベスティア・ゼータ(パラレル/ベーシックPRパック vol.2),320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10029,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10029,0,
hBP01-026,U,0,ベスティア・ゼータ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10038,,0,
hBP01-027,RR,0,ベスティア・ゼータ,180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10039,https://yuyu-tei.jp/buy/hocg/card/hbp01/10039,0,
hBP01-027,UR,1,ベスティア・ゼータ(パラレル),780,400,780 円,400 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10040,https://yuyu-tei.jp/buy/hocg/card/hbp01/10040,0,
hBP01-028,C,0,IRyS,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10041,,0,
hBP01-028,P,1,IRyS(パラレル/エントリーPRパック vol.3),420,100,420 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10051,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10051,0,
hBP01-029,C,0,IRyS,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10042,,0,
hBP01-030,P,1,IRyS(パラレル/ベーシックPRパック vol.2),420,100,420 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10030,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10030,0,
hBP01-030,U,0,IRyS,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10043,,0,
hBP01-031,P,1,IRyS(パラレル/スーパーPRパック vol.1),6980,3500,"6,980 円","3,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10043,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10043,0,
hBP01-031,R,0,IRyS,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10044,,0,
hBP01-032,C,0,アキ・ローゼンタール,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10045,,0,
hBP01-032,C,1,アキ・ローゼンタール(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10192,,0,
hBP01-032,HR,1,アキ・ローゼンタール(パラレル/HR),3980,2000,"3,980 円","2,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10204,https://yuyu-tei.jp/buy/hocg/card/hbp05/10204,0,
hBP01-032,P,1,アキ・ローゼンタール(パラレル/ベーシックPRパック vol.1),500,100,500 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10012,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10012,0,
hBP01-033,U,0,アキ・ローゼンタール,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10046,,0,
hBP01-034,C,0,アキ・ローゼンタール,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10047,,0,
hBP01-035,C,0,アキ・ローゼンタール,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10048,,0,
hBP01-035,P,1,アキ・ローゼンタール(パラレル/ベーシックPRパック vol.7),220,5,220 円,5 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10114,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10114,0,
hBP01-036,P,1,アキ・ローゼンタール(パラレル/エントリーPRパック vol.2),280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10022,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10022,0,
hBP01-036,U,0,アキ・ローゼンタール,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10049,,0,
hBP01-037,P,1,アキ・ローゼンタール(パラレル/スーパーPRパック vol.1),6980,5000,"6,980 円","5,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10044,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10044,0,
hBP01-037,R,0,アキ・ローゼンタール,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10050,,0,
hBP01-038,C,0,兎田ぺこら,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10051,,0,
hBP01-038,C,1,兎田ぺこら(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10193,,0,
hBP01-038,P,1,兎田ぺこら(パラレル/エントリーPRパック vol.1),1280,400,"1,280 円",400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10003,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10003,0,
hBP01-039,P,1,兎田ぺこら(パラレル/ベーシックPRパック vol.8),580,50,580 円,50 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10133,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10133,0,
hBP01-039,U,0,兎田ぺこら,180,2,180 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10052,https://yuyu-tei.jp/buy/hocg/card/hbp01/10052,0,
hBP01-040,C,0,兎田ぺこら,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10053,,0,
hBP01-041,P,1,兎田ぺこら(パラレル/ベーシックPRパック vol.2),980,300,980 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10031,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10031,0,
hBP01-041,SR,1,兎田ぺこら(パラレル/hBP06),3980,1700,"3,980 円","1,700 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10213,https://yuyu-tei.jp/buy/hocg/card/hbp06/10213,0,
hBP01-041,U,0,兎田ぺこら,320,10,320 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10054,https://yuyu-tei.jp/buy/hocg/card/hbp01/10054,0,
hBP01-042,R,0,兎田ぺこら,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10055,,0,
hBP01-043,RR,0,兎田ぺこら,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10056,,0,
hBP01-043,UR,1,兎田ぺこら(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10057,https://yuyu-tei.jp/buy/hocg/card/hbp01/10057,0,
hBP01-044,C,0,AZKi,120,20,120 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10058,https://yuyu-tei.jp/buy/hocg/card/hbp01/10058,0,
hBP01-044,P,1,AZKi(パラレル/エントリーPRパック vol.1),980,500,980 円,500 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10004,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10004,0,
hBP01-045,U,0,AZKi,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10059,https://yuyu-tei.jp/buy/hocg/card/hbp01/10059,0,
hBP01-046,C,0,AZKi,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10060,,0,
hBP01-046,P,1,AZKi(パラレル/エントリーPRパック vol.2),780,400,780 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10023,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10023,0,
hBP01-047,RR,0,AZKi,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10061,,0,
hBP01-047,UR,1,AZKi(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10062,https://yuyu-tei.jp/buy/hocg/card/hbp01/10062,0,
hBP01-048,C,0,風真いろは,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10063,https://yuyu-tei.jp/buy/hocg/card/hbp01/10063,0,
hBP01-048,C,1,風真いろは(パラレル/hSD06),120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10013,https://yuyu-tei.jp/buy/hocg/card/hsd06/10013,0,
hBP01-048,HR,1,風真いろは(パラレル/HR),14800,10000,"14,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp06/10229,https://yuyu-tei.jp/buy/hocg/card/hbp06/10229,0,
hBP01-048,P,1,風真いろは(パラレル/ベーシックPRパック vol.1),1480,1000,"1,480 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10013,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10013,0,
hBP01-049,C,0,風真いろは,80,2,80 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10064,https://yuyu-tei.jp/buy/hocg/card/hbp01/10064,0,
hBP01-050,P,1,風真いろは(パラレル/ベーシックPRパック vol.2),1780,800,"1,780 円",800 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10032,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10032,0,
hBP01-050,U,0,風真いろは,500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10065,https://yuyu-tei.jp/buy/hocg/card/hbp01/10065,0,
hBP01-050,U,1,風真いろは(パラレル/hSD06),500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10014,https://yuyu-tei.jp/buy/hocg/card/hsd06/10014,0,
hBP01-051,RR,0,風真いろは,580,100,580 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10066,https://yuyu-tei.jp/buy/hocg/card/hbp01/10066,0,
hBP01-051,UR,1,風真いろは(パラレル),1980,1000,"1,980 円","1,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp01/10067,https://yuyu-tei.jp/buy/hocg/card/hbp01/10067,0,
hBP01-052,C,0,アイラニ・イオフィフティーン,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10068,,0,
hBP01-052,C,1,アイラニ・イオフィフティーン(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10194,,0,
hBP01-052,P,1,アイラニ・イオフィフティーン(パラレル/エントリーPRパック vol.3),420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10052,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10052,0,
hBP01-053,C,0,アイラニ・イオフィフティーン,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10069,,0,
hBP01-054,P,1,アイラニ・イオフィフティーン(パラレル/ベーシックPRパック vol.2),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10033,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10033,0,
hBP01-054,U,0,アイラニ・イオフィフティーン,220,10,220 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10070,https://yuyu-tei.jp/buy/hocg/card/hbp01/10070,0,
hBP01-055,P,1,アイラニ・イオフィフティーン(パラレル/スーパーPRパック vol.1),9980,7000,"9,980 円","7,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10045,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10045,0,
hBP01-055,R,0,アイラニ・イオフィフティーン,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10071,,0,
hBP01-056,C,0,鷹嶺ルイ,320,5,320 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10072,https://yuyu-tei.jp/buy/hocg/card/hbp01/10072,0,
hBP01-056,P,1,鷹嶺ルイ(パラレル/エントリーPRパック vol.1),1280,700,"1,280 円",700 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10005,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10005,0,
hBP01-057,U,0,鷹嶺ルイ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10073,,0,
hBP01-058,C,0,鷹嶺ルイ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10074,,0,
hBP01-059,C,0,鷹嶺ルイ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10075,,0,
hBP01-060,P,1,鷹嶺ルイ(パラレル/エントリーPRパック vol.2),780,400,780 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10024,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10024,0,
hBP01-060,U,0,鷹嶺ルイ,180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10076,https://yuyu-tei.jp/buy/hocg/card/hbp01/10076,0,
hBP01-061,P,1,鷹嶺ルイ(パラレル/スーパーPRパック vol.1),17800,10000,"17,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10046,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10046,0,
hBP01-061,R,0,鷹嶺ルイ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10077,,0,
hBP01-062,C,0,小鳥遊キアラ,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10078,https://yuyu-tei.jp/buy/hocg/card/hbp01/10078,0,
hBP01-062,P,1,小鳥遊キアラ(パラレル/エントリーPRパック vol.1),1280,700,"1,280 円",700 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10006,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10006,0,
hBP01-063,U,0,小鳥遊キアラ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10079,,0,
hBP01-064,C,0,小鳥遊キアラ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10080,,0,
hBP01-065,P,1,小鳥遊キアラ(パラレル/ベーシックPRパック vol.2),500,50,500 円,50 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10035,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10035,0,
hBP01-065,U,0,小鳥遊キアラ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10081,,0,
hBP01-066,P,1,小鳥遊キアラ(パラレル/スーパーPRパック vol.3),3480,2400,"3,480 円","2,400 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10131,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10131,0,
hBP01-066,R,0,小鳥遊キアラ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10082,,0,
hBP01-067,RR,0,小鳥遊キアラ,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10083,,0,
hBP01-067,UR,1,小鳥遊キアラ(パラレル),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10084,https://yuyu-tei.jp/buy/hocg/card/hbp01/10084,0,
hBP01-068,C,0,尾丸ポルカ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10085,,0,
hBP01-068,C,1,尾丸ポルカ(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10195,,0,
hBP01-068,HR,1,尾丸ポルカ(パラレル/HR),5980,3000,"5,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10205,https://yuyu-tei.jp/buy/hocg/card/hbp05/10205,0,
hBP01-068,P,1,尾丸ポルカ(パラレル/ベーシックPRパック vol.1),780,350,780 円,350 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10014,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10014,0,
hBP01-069,C,0,尾丸ポルカ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10086,,0,
hBP01-070,P,1,尾丸ポルカ(パラレル/ベーシックPRパック vol.2),980,400,980 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10034,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10034,0,
hBP01-070,U,0,尾丸ポルカ,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10087,https://yuyu-tei.jp/buy/hocg/card/hbp01/10087,0,
hBP01-071,RR,0,尾丸ポルカ,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10088,https://yuyu-tei.jp/buy/hocg/card/hbp01/10088,0,
hBP01-071,UR,1,尾丸ポルカ(パラレル),1480,500,"1,480 円",500 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10089,https://yuyu-tei.jp/buy/hocg/card/hbp01/10089,0,
hBP01-072,C,0,ハコス・ベールズ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10090,,0,
hBP01-072,C,1,ハコス・ベールズ(パラレル/hBP06),50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10218,,0,
hBP01-072,P,1,ハコス・ベールズ(パラレル/ベーシックPRパック vol.1),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10015,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10015,0,
hBP01-073,C,0,ハコス・ベールズ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10091,,0,
hBP01-074,P,1,ハコス・ベールズ(パラレル/エントリーPRパック vol.2),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10025,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10025,0,
hBP01-074,U,0,ハコス・ベールズ,320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10092,https://yuyu-tei.jp/buy/hocg/card/hbp01/10092,0,
hBP01-075,P,1,ハコス・ベールズ(パラレル/スーパーPRパック vol.1),6980,5000,"6,980 円","5,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10047,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10047,0,
hBP01-075,R,0,ハコス・ベールズ,280,10,280 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10093,https://yuyu-tei.jp/buy/hocg/card/hbp01/10093,0,
hBP01-076,C,0,星街すいせい,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10094,,0,
hBP01-076,C,1,星街すいせい(パラレル/hBP05),120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10196,https://yuyu-tei.jp/buy/hocg/card/hbp05/10196,0,
hBP01-076,HR,1,星街すいせい(パラレル/HR),19800,12000,"19,800 円","12,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10206,https://yuyu-tei.jp/buy/hocg/card/hbp05/10206,0,
hBP01-076,P,1,星街すいせい(パラレル/ベーシックPRパック vol.1),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10016,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10016,0,
hBP01-077,P,1,星街すいせい(パラレル/ブルームカップDX TOP256),17800,10000,"17,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10050,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10050,0,
