card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hSD01-019,C,0,スゴイパソコン,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd01/10019,,0,
hSD01-019,SR,1,スゴイパソコン(パラレル/博衣こより),680,250,680 円,250 円,https://yuyu-tei.jp/sell/hocg/card/ohc01/10005,https://yuyu-tei.jp/buy/hocg/card/ohc01/10005,0,
hSD04-001,OC,0,癒月ちょこ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10001,,0,
hSD04-002,C,0,癒月ちょこ,80,2,80 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10002,https://yuyu-tei.jp/buy/hocg/card/hsd04/10002,0,
hSD04-002,C,1,癒月ちょこ(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10202,,0,
hSD04-002,P,1,癒月ちょこ(パラレル/ベーシックPRパック vol.4),320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10017,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10017,0,
hSD04-003,C,0,癒月ちょこ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10003,,0,
hSD04-004,U,0,癒月ちょこ,220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10004,https://yuyu-tei.jp/buy/hocg/card/hsd04/10004,0,
hSD04-005,C,0,癒月ちょこ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10005,,0,
hSD04-006,C,0,癒月ちょこ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10006,,0,
hSD04-007,P,1,癒月ちょこ(パラレル/ベーシックPRパック vol.3),420,150,420 円,150 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10012,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10012,0,
hSD04-007,U,0,癒月ちょこ,280,30,280 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10007,https://yuyu-tei.jp/buy/hocg/card/hsd04/10007,0,
hSD04-008,R,0,癒月ちょこ,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10008,https://yuyu-tei.jp/buy/hocg/card/hsd04/10008,0,
hSD04-009,RR,0,癒月ちょこ,180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10009,https://yuyu-tei.jp/buy/hocg/card/hsd04/10009,0,
hSD04-009,SR,1,癒月ちょこ(パラレル),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10209,https://yuyu-tei.jp/buy/hocg/card/hbp02/10209,0,
hSD04-010,U,0,大空スバル,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10010,,0,
hSD04-011,U,0,姫森ルーナ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10011,,0,
hSD04-012,U,0,スバちょこルーナ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd04/10012,,0,
hSD04-013,C,0,ちょこのオムライス,580,150,580 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10013,https://yuyu-tei.jp/buy/hocg/card/hsd04/10013,0,
hSD04-014,C,0,しょこら,50,2,50 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd04/10014,https://yuyu-tei.jp/buy/hocg/card/hsd04/10014,0,
hY05-001,C,0,紫エール,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/yell01/10006,https://yuyu-tei.jp/buy/hocg/card/yell01/10006,0,
