expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hBP06,hBP06-084,AIこより,https://hololive-official-cardgame.com/cardlist/?id=1561&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-084_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,カードナンバー：hBP06-084,1,"Q: Q hBP06-084〈AIこより〉のギフト「「こんこよ」、古くなっちゃったかな？」の能力は、hBP01-106〈あとは任せた！〉で交代した場合も発揮されますか？
A: A いいえ、されません。","カードタイプ
ホロメン
タグ
#JP
#秘密結社holoX
#ケモミミ
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
色
HP
150
Bloomレベル
Spot
バトンタッチ
キーワード
「こんこよ」、古くなっちゃったかな？
このホロメンがバトンタッチしてバックポジションに移動した時、このターンの間、自分のステージの〈博衣こより〉1人のアーツ+20。
アーツ
「ハッピーリーフ！」　30
エクストラ
このホロメンはBloomできない
カードナンバー：
hBP06-084"
hBP06,hBP06-085,フェイバリットパソコン,https://hololive-official-cardgame.com/cardlist/?id=1562&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-085_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：古弥月カードナンバー：hBP06-085,0,,"カードタイプ
サポート・アイテム・LIMITED
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
自分のデッキから、同じカード名の[DebutホロメンとBuzzホロメン]1枚ずつと#Buzzグッズを持つサポートカード1枚を公開し、公開したカードを手札に加える。そしてデッキをシャッフルする。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
古弥月
カードナンバー：
hBP06-085"
hBP06,hBP06-086,愛情いっぱい召し上がれ♪,https://hololive-official-cardgame.com/cardlist/?id=1563&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-086_C.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：古弥月カードナンバー：hBP06-086,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
C
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
自分のデッキを1枚引く。その後、自分のホロメン1人のHP100回復。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
古弥月
カードナンバー：
hBP06-086"
hBP06,hBP06-087,しめじダンス,https://hololive-official-cardgame.com/cardlist/?id=1564&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-087_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：ばかくん三世カードナンバー：hBP06-087,0,,"カードタイプ
サポート・イベント
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
このカードは、自分の推しホロメンが〈儒烏風亭らでん〉でなければ使えない。
自分のエールデッキの上から1枚をアーカイブする。その後、自分のアーカイブの〈儒烏風亭らでん〉1枚を手札に戻す。
イラストレーター名：
ばかくん三世
カードナンバー：
hBP06-087"
hBP06,hBP06-088,ドッキリうさぎ,https://hololive-official-cardgame.com/cardlist/?id=1565&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-088_C.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：BISAIカードナンバー：hBP06-088,2,"Q: Q hBP06-088〈ドッキリうさぎ〉は、相手のホロメンがセンターホロメンのみの場合でも使うことはできますか？
A: A はい、できます。

Q: Q hBP06-001〈ラオーラ・パンテーラ〉のSP推しスキル「BIG TROUBLE!!」を使った後に、相手がhBP06-088〈ドッキリうさぎ〉を使い、自分のセンターホロメンを選びました。 この場合、選ばれたホロメンはお休みしてバックポジションへ移動しますか？
A: A はい、移動します。","カードタイプ
サポート・イベント・LIMITED
レアリティ
C
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
このカードは、直前の相手のターンに自分のホロメンがダウンしていて、自分のライフが相手より少ない時にしか使えない。
相手のセンターホロメンかコラボホロメンを選ぶ。選んだホロメンをお休みさせてバックポジションに移動させる。選んだホロメンは、次の相手のリセットステップでアクティブにならない。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
BISAI
カードナンバー：
hBP06-088"
hBP06,hBP06-089,ドローイングストリーム,https://hololive-official-cardgame.com/cardlist/?id=1566&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-089_C.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：ぱとりカードナンバー：hBP06-089,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
C
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
自分のエールデッキから、エール1枚を公開し、自分の#絵を持つホロメンに送る。そしてエールデッキをシャッフルする。その後、自分のアーカイブの#絵を持つホロメン1枚を手札に戻す。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
ぱとり
カードナンバー：
hBP06-089"
hBP06,hBP06-090,ブルームステージ,https://hololive-official-cardgame.com/cardlist/?id=1567&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-090_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：みゃーこカードナンバー：hBP06-090,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
自分のデッキを2枚引く。その後、自分のライフが4以下なら、自分のこのターンにDebutホロメンからBloomした1stホロメン1人を、自分の手札のホロメンを使ってもう1回Bloomできる。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
みゃーこ
カードナンバー：
hBP06-090"
hBP06,hBP06-091,ホロライブ1期生,https://hololive-official-cardgame.com/cardlist/?id=1568&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-091_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：いちかわはるカードナンバー：hBP06-091,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
このカードは、自分の手札がこのカードを含まずに6枚以下でなければ使えない。
自分のデッキの上から4枚を見る。その中から、#1期生を持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
いちかわはる
カードナンバー：
hBP06-091"
hBP06,hBP06-092,マヨネーズちゅっちゅっ,https://hololive-official-cardgame.com/cardlist/?id=1569&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-092_C.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：神奈ぺろんカードナンバー：hBP06-092,0,,"カードタイプ
サポート・イベント
レアリティ
C
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
このターンの間、自分のステージの〈博衣こより〉1人のアーツ+30。
イラストレーター名：
神奈ぺろん
カードナンバー：
hBP06-092"
hBP06,hBP06-093,山田ルイ54世,https://hololive-official-cardgame.com/cardlist/?id=1570&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP06&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP06/hBP06-093_U.png,2025年12月19日(金),ブースターパック「アヤカシヴァーミリオン」,イラストレーター名：高崎律カードナンバー：hBP06-093,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「アヤカシヴァーミリオン」
能力テキスト
このカードは、自分のステージのホロメン全員が#秘密結社holoXを持つホロメンでなければ使えない。
自分のデッキから、#秘密結社holoXを持つホロメン2枚を公開し、手札に加える。そしてデッキをシャッフルする。その後、自分のステージのエールの枚数が相手より少ないなら、自分のエールデッキの上から1枚を自分のホロメンに送れる。
LIMITED：ターンに1枚しか使えない。
イラストレーター名：
高崎律
カードナンバー：
hBP06-093"
