expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hSD13,hSD13-001,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1769&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-001_OSR.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：絢芽カードナンバー：hSD13-001,3,"Q: Q hSD13-001〈エリザベス・ローズ・ブラッドフレイム〉のSP推しスキル「JUST LIKE THAT」の能力で、アーカイブにある1stや2ndの#Justiceを持つホロメンをステージに出すことはできますか？
A: A はい、できます。

Q: Q 自分のセンターホロメンがアーツダメージを受ける時、hSD13-001〈エリザベス・ローズ・ブラッドフレイム〉の推しスキル「秩序の先駆者」で、バックホロメンのBP04-102〈やめなー〉が付いているhBP01-071〈尾丸ポルカ〉を選びました。 この場合、BP04-102〈やめなー〉が付いているhBP01-071〈尾丸ポルカ〉はダメージを受けますか？ [02/20更新]02/13(金)掲載時の内容に誤りがございました。訂正してお詫び申し上げます。
A: A いいえ、受けません。

Q: Q 自分のセンターホロメンが赤の2ndホロメンでコラボホロメンがhBP01-050〈風真いろは〉の時、相手がhBP01-050〈風真いろは〉へアーツを使いました。 この場合、hSD13-001〈エリザベス・ローズ・ブラッドフレイム〉の推しスキル「秩序の先駆者」を使って、赤のセンターポジションの2ndホロメンが代わりにダメージを受けることはできますか？
A: A はい、できます。","カードタイプ
推しホロメン
レアリティ
OSR
収録商品
スタートデッキ 推し Justice
色
LIFE
5
推しスキル
[ホロパワー：-3]
秩序の先駆者
[ターンに1回]自分のホロメン1人が相手からアーツダメージを受ける時、自分のステージの[Buzzか2nd]の赤ホロメン1人を選べる：そのダメージを、選んだホロメンがかわりに受ける。
SP推しスキル
[ホロパワー：-3]
JUST LIKE THAT
[ゲームに1回]自分のアーカイブの#Justiceを持つホロメン1枚をステージに出す。その後、自分のアーカイブのエール1～5枚をそのホロメンに送る。
イラストレーター名：
絢芽
カードナンバー：
hSD13-001"
hSD13,hSD13-002,ジジ・ムリン,https://hololive-official-cardgame.com/cardlist/?id=1770&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-002_OSR.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：BISAIカードナンバー：hSD13-002,3,"Q: Q hSD13-002〈ジジ・ムリン〉のSP推しスキル「自由奔放な『追跡者』」の能力は、自分のステージに1st以上の〈ジジ・ムリン〉がいなければ2ndの〈ジジ・ムリン〉を出すことができませんか？
A: A いいえ、出せます。 この能力は、Bloomさせるのではなく、2ndホロメンを直接ステージに出します。

Q: Q hSD13-002〈ジジ・ムリン〉の推しスキル「Boat Goes Binted」の能力で、センターホロメンとコラボホロメンを入れ替えました。 この場合、センターホロメンが持っているコラボエフェクトは発揮されますか？
A: A いいえ、されません。

Q: Q hSD13-002〈ジジ・ムリン〉の推しスキル「Boat Goes Binted」の能力は、自分のセンターポジションにのみホロメンがいる場合、コラボポジションに移動させることはできますか？
A: A いいえ、できません。 センターポジションとコラボポジションにホロメンがいる時のみ入れ替えられます。","カードタイプ
推しホロメン
レアリティ
OSR
収録商品
スタートデッキ 推し Justice
色
LIFE
5
推しスキル
[ホロパワー：-1]
Boat Goes Binted
[ターンに1回]相手のセンターポジションとコラボポジションのホロメンを入れ替える。
SP推しスキル
[ホロパワー：-3]
自由奔放な『追跡者』
[ゲームに1回]自分のデッキから、2ndホロメンの〈ジジ・ムリン〉2枚を公開し、ステージに出す。そしてデッキをシャッフルする。その後、自分のアーカイブのエールを自分のホロメン全員に1枚ずつ送る。
イラストレーター名：
BISAI
カードナンバー：
hSD13-002"
hSD13,hSD13-003,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1771&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-003_C.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：めふぃすとカードナンバー：hSD13-003,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
#歌
レアリティ
C
収録商品
スタートデッキ 推し Justice
色
HP
140
Bloomレベル
Debut
バトンタッチ
アーツ
オーッホッホッホッ！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
めふぃすと
カードナンバー：
hSD13-003"
hSD13,hSD13-004,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1772&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-004_C.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：chyanカードナンバー：hSD13-004,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
#歌
レアリティ
C
収録商品
スタートデッキ 推し Justice
色
HP
170
Bloomレベル
1st
バトンタッチ
アーツ
薔薇は赤い　40
アーツ
私の心の炎は青い　140
イラストレーター名：
chyan
カードナンバー：
hSD13-004"
hSD13,hSD13-005,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1773&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-005_U.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：senaカードナンバー：hSD13-005,1,"Q: Q hSD13-005〈エリザベス・ローズ・ブラッドフレイム〉のギフト「For Justice! -ERB-」の能力は、自身がダウンした場合、エールデッキからエールを送った後にアーカイブしますか？
A: A はい、アーカイブします。","カードタイプ
ホロメン
タグ
#EN
#Justice
#歌
レアリティ
U
収録商品
スタートデッキ 推し Justice
色
HP
160
Bloomレベル
1st
バトンタッチ
キーワード
For Justice! -ERB-
相手のターンで、自分の#Justiceを持つホロメンがダウンした時、自分のエールデッキの上から1枚をこのホロメンに送る。自分のギフト「For Justice! -ERB-」はターンに1回しか使えない。
アーツ
Lovely to See You, to See You, Lovely～♡　50
イラストレーター名：
sena
カードナンバー：
hSD13-005"
hSD13,hSD13-006,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1774&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-006_U.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：VIGOREカードナンバー：hSD13-006,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
#歌
レアリティ
U
収録商品
スタートデッキ 推し Justice
色
HP
150
Bloomレベル
1st
バトンタッチ
キーワード
Bring It On!
自分のステージの#Justiceを持つホロメン1人を選ぶ。このターンの間、選んだホロメンのアーツ+20。
アーツ
守護るべきもの　30
イラストレーター名：
VIGORE
カードナンバー：
hSD13-006"
hSD13,hSD13-007,エリザベス・ローズ・ブラッドフレイム,https://hololive-official-cardgame.com/cardlist/?id=1775&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-007_RR.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：たうたカードナンバー：hSD13-007,2,"Q: Q hBP07-048〈エリザベス・ローズ・ブラッドフレイム〉のギフト「Queen of Impersonation」の能力で、自分のhSD13-007〈エリザベス・ローズ・ブラッドフレイム〉のアーツ「悪斬りのカデンツァ」を相手の紫ホロメンに使いました。 この場合、アーツ「悪斬りのカデンツァ」が持っている紫特攻＋50は計算されますか？
A: A はい、されます。

Q: Q ギフト「猛炎のウォークライ」でHPが上がっている、残りHP10のhSD13-007〈エリザベス・ローズ・ブラッドフレイム〉がバトンタッチする場合、ダウン処理を行うのはいつですか？
A: A この場合、センターホロメンとバックホロメンを入れ替えた後にダウン処理を行います。","カードタイプ
ホロメン
タグ
#EN
#Justice
#歌
レアリティ
RR
収録商品
スタートデッキ 推し Justice
色
HP
180
Bloomレベル
2nd
バトンタッチ
キーワード
猛炎のウォークライ
このホロメンのエール1枚につき、このホロメンのHP+10。
アーツ
悪斬りのカデンツァ　100+
このホロメンのエール1枚につき、このアーツ+20。このアーツで相手のホロメンをダウンさせた時、自分のエールデッキの上から1枚をこのホロメンに送る。
イラストレーター名：
たうた
カードナンバー：
hSD13-007"
hSD13,hSD13-008,ジジ・ムリン,https://hololive-official-cardgame.com/cardlist/?id=1776&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-008_C.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：巻羊カードナンバー：hSD13-008,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
レアリティ
C
収録商品
スタートデッキ 推し Justice
色
HP
100
Bloomレベル
Debut
バトンタッチ
キーワード
For Justice! -GG-
自分のアーカイブのエール1枚を自分の#Justiceを持つホロメンに送る。
アーツ
GI MURIN!!!!　20
エクストラ
このホロメンはデッキに何枚でも入れられる
イラストレーター名：
巻羊
カードナンバー：
hSD13-008"
hSD13,hSD13-009,ジジ・ムリン,https://hololive-official-cardgame.com/cardlist/?id=1777&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-009_C.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：なかゥまカードナンバー：hSD13-009,1,"Q: Q hSD13-009〈ジジ・ムリン〉のコラボエフェクト「イタズラ増殖！」の能力は、自分のステージに1st以下の〈ジジ・ムリン〉がいなければ1stの#Justiceを持つホロメンを出すことができませんか？
A: A いいえ、出せます。 この能力は、Bloomさせるのではなく、1stホロメンを直接ステージに出します。","カードタイプ
ホロメン
タグ
#EN
#Justice
レアリティ
C
収録商品
スタートデッキ 推し Justice
色
HP
120
Bloomレベル
Debut
バトンタッチ
キーワード
イタズラ増殖！
自分が後攻で最初のターンなら、自分のデッキから、#Justiceを持つ1stホロメン1枚を公開し、ステージに出す。そしてデッキをシャッフルする。
アーツ
YIPPEEE　20
イラストレーター名：
なかゥま
カードナンバー：
hSD13-009"
hSD13,hSD13-010,ジジ・ムリン,https://hololive-official-cardgame.com/cardlist/?id=1778&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD13&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD13/hSD13-010_C.png,2026年02月20日(金),スタートデッキ 推し Justice,イラストレーター名：chyanカードナンバー：hSD13-010,0,,"カードタイプ
ホロメン
タグ
#EN
#Justice
レアリティ
C
収録商品
スタートデッキ 推し Justice
色
HP
180
Bloomレベル
1st
バトンタッチ
アーツ
周囲の頭痛の種　40
アーツ
悪戯好きのグレムリン　60
イラストレーター名：
chyan
カードナンバー：
hSD13-010"
