expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hBP01,hBP01-102,アイドルマイク,https://hololive-official-cardgame.com/cardlist/?id=143&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-102_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt KABAKURAカードナンバー：hBP01-102,1,"Q: Q hBP01-102〈アイドルマイク〉の「このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。」とは6枚のときも含みますか？
A: A はい、含みます。","カードタイプ
サポート・アイテム・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、#歌を持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
JinArt KABAKURA
カードナンバー：
hBP01-102"
hBP01,hBP01-103,ゲーミングパソコン,https://hololive-official-cardgame.com/cardlist/?id=144&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-103_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP01-103,0,,"カードタイプ
サポート・アイテム・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このカードは、自分のホロパワー1枚をアーカイブしなければ使えない。
自分のデッキから、自分の推しホロメンと同色のBuzz以外の[Debutホロメンか１stホロメン]１枚を公開し、手札に加える。そしてデッキをシャッフルする。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP01-103"
hBP01,hBP01-107,アンコール,https://hololive-official-cardgame.com/cardlist/?id=148&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-107_C.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP01-107,1,"Q: Q hBP01-107〈アンコール〉は、自分のアーカイブにエールが無い場合でも使用できますか？
A: A いいえ、使用できません。 サポートカードは、指定されたカードを選ぶことができず、能力が発揮されても状況が変化しない場合は、使用することができません。","カードタイプ
サポート・イベント
レアリティ
C
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
自分のアーカイブのエール１～３枚をエールデッキに戻す。そしてエールデッキをシャッフルする。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP01-107"
hBP01,hBP01-109,月と兎の物語,https://hololive-official-cardgame.com/cardlist/?id=150&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-109_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP01-109,1,"Q: Q hBP01-109〈月と兎の物語〉の「このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。」とは6枚のときも含みますか？
A: A はい、含みます。","カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、〈兎田ぺこら〉と〈ムーナ・ホシノヴァ〉を好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP01-109"
hBP01,hBP01-110,鈍器でぶっ叩くわよ！,https://hololive-official-cardgame.com/cardlist/?id=151&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-110_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,カードナンバー：hBP01-110,2,"Q: Q 相手のホロメンに1枚もエールが付いていない時に、hBP01-110〈鈍器でぶっ叩くわよ！〉を使用できますか？
A: A いいえ、できません。 相手のホロメンのエールをアーカイブできない場合、サイコロのみを振ることもできません。

Q: Q 自分の推しホロメンがhBP01-002〈七詩ムメイ〉の状態で、hBP01-110〈鈍器でぶっ叩くわよ！〉を能力変更して使用する場合に、変更されるのは能力の一部「相手のホロメンのエール１枚をアーカイブする。」が変更になりますか？それとも能力すべて「サイコロを１回振る：３以下の時、相手のホロメンのエール１枚をアーカイブする。」が変更になりますか？
A: A 能力全てが変更されます。 サイコロを振り、3以下を出す必要もありません。","カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
サイコロを１回振る：３以下の時、相手のホロメンのエール１枚をアーカイブする。
◆自分の推しホロメンが〈七詩ムメイ〉の時、能力変更可能
[ゲームに１回]相手のセンターホロメンのエール２枚をアーカイブする。
LIMITED：ターンに１枚しか使えない。
カードナンバー：
hBP01-110"
hBP01,hBP01-111,ホロライブインドネシア3期生,https://hololive-official-cardgame.com/cardlist/?id=152&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-111_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：SAKONカードナンバー：hBP01-111,1,"Q: Q hBP01-111〈ホロライブインドネシア3期生〉の「このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。」とは6枚のときも含みますか。
A: A はい、含みます。","カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、#ID３期生を持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
SAKON
カードナンバー：
hBP01-111"
hBP01,hBP01-112,わくわくいたずらタイム,https://hololive-official-cardgame.com/cardlist/?id=153&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-112_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,カードナンバー：hBP01-112,1,"Q: Q 相手のステージにバックホロメンがいない時に、hBP01-112〈わくわくいたずらタイム〉を使用できますか？
A: A いいえ、できません。 相手のバックホロメンがいない場合、サイコロのみを振ることもできません。","カードタイプ
サポート・イベント
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
サイコロを１回振る：４以上の時、相手のバックホロメン１人に特殊ダメージ20を与える（ダウンしても相手のライフは減らない）。
カードナンバー：
hBP01-112"
hBP01,hBP01-113,Promise,https://hololive-official-cardgame.com/cardlist/?id=154&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-113_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,カードナンバー：hBP01-113,1,"Q: Q hBP01-113〈Promise〉の「このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。」とは6枚のときも含みますか。
A: A はい、含みます。","カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、#Promiseを持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
カードナンバー：
hBP01-113"
hBP01,hBP01-115,星街すいせいのマイク,https://hololive-official-cardgame.com/cardlist/?id=156&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-115_U.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP01-115,2,"Q: Q hBP01-115〈すいせいのマイク〉が付いているhBP01-079〈星街すいせい〉が、ブルームエフェクトの特殊ダメージで、相手のホロメンをダウンさせました。hBP01-115〈すいせいのマイク〉の「このツールが付いているホロメンが相手のホロメンをダウンさせた時」という条件は満たしますか？
A: A はい、満たします。

Q: Q hBP01-115〈星街すいせいのマイク〉の「このツールが付いているホロメンのアーツ+10。」の能力は、アーツのテキストによる特殊ダメージにも適用されますか？
A: A いいえ、適用されません。","カードタイプ
サポート・ツール
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このツールが付いているホロメンのアーツ+10。
◆１st以上の〈星街すいせい〉に付いていたら能力追加
このツールが付いているホロメンが相手のホロメンをダウンさせた時、自分のエールデッキの上から１枚を、このホロメンに送る。
ツールは、自分のホロメン１人につき１枚だけ付けられる。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP01-115"
hBP01,hBP01-117,フレンド,https://hololive-official-cardgame.com/cardlist/?id=158&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-117_C.png,2024年09月20日(金),ブースターパック「ブルーミングレディアンス」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP01-117,3,"Q: Q hBP01-117〈フレンド〉の「このマスコットが付いているマスコットのアーツ+10。」の能力は、アーツのテキストによる特殊ダメージにも適用されますか？
A: A いいえ、適用されません。

Q: Q hBP01-007〈星街すいせい〉の推しスキル「ほうき星」の能力に対して「ダメージを受けるときに使える」ダメージを-30する能力を使った場合、その特殊ダメージを減らすことはできますか？
A: A はい、使えます。 この場合は、特殊ダメージ50から、ダメージを減らす能力が発揮されて、受けるダメージは20になります。

Q: Q hBP01-001〈天音かなた〉の推しスキル「ぎゅっぎゅっ」に対してhBP01-117〈フレンド〉の能力を使用することはできますか？
A: A いいえ、使用できません。 ダメージを与える能力ではないため、hBP01-001〈天音かなた〉の推しスキル「ぎゅっぎゅっ」に対してhBP01-117〈フレンド〉の能力を使用することはできません。","カードタイプ
サポート・マスコット
レアリティ
C
収録商品
ブースターパック「ブルーミングレディアンス」
能力テキスト
このマスコットが付いているホロメンのアーツ+10。
◆〈七詩ムメイ〉に付いていたら能力追加
相手のターンで、このマスコットが付いているホロメンがダメージを受ける時、このマスコットをアーカイブできる：このマスコットが付いていたホロメンが受けるダメージ-30。
マスコットは、自分のホロメン１人につき１枚だけ付けられる。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP01-117"
