card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hSD03-001,OC,0,猫又おかゆ,80,5,80 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10001,https://yuyu-tei.jp/buy/hocg/card/hsd03/10001,0,
hSD03-002,C,0,猫又おかゆ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10002,,0,
hSD03-002,C,1,猫又おかゆ(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10201,,0,
hSD03-002,P,1,猫又おかゆ(パラレル/2ndアルバム数量限定版),12800,6500,"12,800 円","6,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10020,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10020,0,
hSD03-003,C,0,猫又おかゆ,320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10003,https://yuyu-tei.jp/buy/hocg/card/hsd03/10003,0,
hSD03-003,P,1,猫又おかゆ(パラレル/おかゆにゅ〜〜む！付属),7980,4000,"7,980 円","4,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10014,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10014,0,
hSD03-004,U,0,猫又おかゆ,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10004,https://yuyu-tei.jp/buy/hocg/card/hsd03/10004,0,
hSD03-005,C,0,猫又おかゆ,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10005,,0,
hSD03-006,C,0,猫又おかゆ,50,2,50 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10006,https://yuyu-tei.jp/buy/hocg/card/hsd03/10006,0,
hSD03-007,P,1,猫又おかゆ(パラレル/ベーシックPRパック vol.3),580,100,580 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10011,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10011,0,
hSD03-007,U,0,猫又おかゆ,420,100,420 円,100 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10007,https://yuyu-tei.jp/buy/hocg/card/hsd03/10007,0,
hSD03-008,R,0,猫又おかゆ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10008,,0,
hSD03-009,RR,0,猫又おかゆ,220,20,220 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10009,https://yuyu-tei.jp/buy/hocg/card/hsd03/10009,0,
hSD03-009,SR,1,猫又おかゆ(パラレル),680,200,680 円,200 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10208,https://yuyu-tei.jp/buy/hocg/card/hbp02/10208,0,
hSD03-010,U,0,戌神ころね,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10010,,0,
hSD03-011,U,0,ラプラス・ダークネス,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10011,,0,
hSD03-012,U,0,泥棒建設,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10012,https://yuyu-tei.jp/buy/hocg/card/hsd03/10012,0,
hSD03-013,C,0,おかにゃん,320,20,320 円,20 円,https://yuyu-tei.jp/sell/hocg/card/hsd03/10013,https://yuyu-tei.jp/buy/hocg/card/hsd03/10013,0,
hSD03-013,P,1,おかにゃん(パラレル/ベーシックPRパック vol.7),320,10,320 円,10 円,https://yuyu-tei.jp/sell/hocg/card/promo-hsd10/10032,https://yuyu-tei.jp/buy/hocg/card/promo-hsd10/10032,0,
hSD03-014,C,0,おにぎりゃー,30,,30 円,,https://yuyu-tei.jp/sell/hocg/card/hsd03/10014,,0,
hY04-001,C,0,青エール,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/yell01/10004,,0,
