card_code,rarity,is_parallel_name,name_ja,sell_price_jpy,buy_price_jpy,raw_sell_price_text,raw_buy_price_text,sell_url,buy_url,is_suspicious,error_message
hBP01-050,U,0,風真いろは,500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10065,https://yuyu-tei.jp/buy/hocg/card/hbp01/10065,0,
hBP01-050,U,1,風真いろは(パラレル/hSD06),500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/hsd06/10014,https://yuyu-tei.jp/buy/hocg/card/hsd06/10014,0,
hBP01-052,C,0,アイラニ・イオフィフティーン,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10068,,0,
hBP01-052,C,1,アイラニ・イオフィフティーン(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10194,,0,
hBP01-052,P,1,アイラニ・イオフィフティーン(パラレル/エントリーPRパック vol.3),420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10052,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10052,0,
hBP01-054,P,1,アイラニ・イオフィフティーン(パラレル/ベーシックPRパック vol.2),780,300,780 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10033,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10033,0,
hBP01-054,U,0,アイラニ・イオフィフティーン,220,10,220 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10070,https://yuyu-tei.jp/buy/hocg/card/hbp01/10070,0,
hBP01-055,P,1,アイラニ・イオフィフティーン(パラレル/スーパーPRパック vol.1),9980,7000,"9,980 円","7,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10045,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10045,0,
hBP01-055,R,0,アイラニ・イオフィフティーン,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10071,,0,
hBP01-056,C,0,鷹嶺ルイ,320,5,320 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10072,https://yuyu-tei.jp/buy/hocg/card/hbp01/10072,0,
hBP01-056,P,1,鷹嶺ルイ(パラレル/エントリーPRパック vol.1),1280,700,"1,280 円",700 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10005,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10005,0,
hBP01-060,P,1,鷹嶺ルイ(パラレル/エントリーPRパック vol.2),780,400,780 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10024,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10024,0,
hBP01-060,U,0,鷹嶺ルイ,180,5,180 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10076,https://yuyu-tei.jp/buy/hocg/card/hbp01/10076,0,
hBP01-061,P,1,鷹嶺ルイ(パラレル/スーパーPRパック vol.1),17800,10000,"17,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10046,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10046,0,
hBP01-061,R,0,鷹嶺ルイ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10077,,0,
hBP01-062,C,0,小鳥遊キアラ,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10078,https://yuyu-tei.jp/buy/hocg/card/hbp01/10078,0,
hBP01-062,P,1,小鳥遊キアラ(パラレル/エントリーPRパック vol.1),1280,700,"1,280 円",700 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10006,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10006,0,
hBP01-065,P,1,小鳥遊キアラ(パラレル/ベーシックPRパック vol.2),500,50,500 円,50 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10035,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10035,0,
hBP01-065,U,0,小鳥遊キアラ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10081,,0,
hBP01-066,P,1,小鳥遊キアラ(パラレル/スーパーPRパック vol.3),3480,2400,"3,480 円","2,400 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10131,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10131,0,
hBP01-066,R,0,小鳥遊キアラ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10082,,0,
hBP01-068,C,0,尾丸ポルカ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10085,,0,
hBP01-068,C,1,尾丸ポルカ(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10195,,0,
hBP01-068,HR,1,尾丸ポルカ(パラレル/HR),5980,3000,"5,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10205,https://yuyu-tei.jp/buy/hocg/card/hbp05/10205,0,
hBP01-068,P,1,尾丸ポルカ(パラレル/ベーシックPRパック vol.1),780,350,780 円,350 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10014,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10014,0,
hBP01-070,P,1,尾丸ポルカ(パラレル/ベーシックPRパック vol.2),980,400,980 円,400 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10034,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10034,0,
hBP01-070,U,0,尾丸ポルカ,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10087,https://yuyu-tei.jp/buy/hocg/card/hbp01/10087,0,
hBP01-072,C,0,ハコス・ベールズ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10090,,0,
hBP01-072,C,1,ハコス・ベールズ(パラレル/hBP06),50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10218,,0,
hBP01-072,P,1,ハコス・ベールズ(パラレル/ベーシックPRパック vol.1),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10015,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10015,0,
hBP01-074,P,1,ハコス・ベールズ(パラレル/エントリーPRパック vol.2),580,250,580 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10025,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10025,0,
hBP01-074,U,0,ハコス・ベールズ,320,30,320 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10092,https://yuyu-tei.jp/buy/hocg/card/hbp01/10092,0,
hBP01-075,P,1,ハコス・ベールズ(パラレル/スーパーPRパック vol.1),6980,5000,"6,980 円","5,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10047,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10047,0,
hBP01-075,R,0,ハコス・ベールズ,280,10,280 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10093,https://yuyu-tei.jp/buy/hocg/card/hbp01/10093,0,
hBP01-076,C,0,星街すいせい,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10094,,0,
hBP01-076,C,1,星街すいせい(パラレル/hBP05),120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp05/10196,https://yuyu-tei.jp/buy/hocg/card/hbp05/10196,0,
hBP01-076,HR,1,星街すいせい(パラレル/HR),19800,12000,"19,800 円","12,000 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10206,https://yuyu-tei.jp/buy/hocg/card/hbp05/10206,0,
hBP01-076,P,1,星街すいせい(パラレル/ベーシックPRパック vol.1),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10016,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10016,0,
hBP01-077,P,1,星街すいせい(パラレル/ブルームカップDX TOP256),17800,10000,"17,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10050,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10050,0,
hBP01-077,U,0,星街すいせい,120,3,120 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10095,https://yuyu-tei.jp/buy/hocg/card/hbp01/10095,0,
hBP01-079,P,1,星街すいせい(パラレル/エントリーPRパック vol.2),2980,2000,"2,980 円","2,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10026,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10026,0,
hBP01-079,U,0,星街すいせい,180,3,180 円,3 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10097,https://yuyu-tei.jp/buy/hocg/card/hbp01/10097,0,
hBP01-080,P,1,星街すいせい(パラレル/スーパーPRパック vol.3),5980,4500,"5,980 円","4,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10132,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10132,0,
hBP01-080,R,0,星街すいせい,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10098,,0,
hBP01-082,C,0,こぼ・かなえる,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10101,,0,
hBP01-082,C,1,こぼ・かなえる(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10197,,0,
hBP01-082,P,1,こぼ・かなえる(パラレル/エントリーPRパック vol.1),500,150,500 円,150 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10007,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10007,0,
hBP01-086,P,1,こぼ・かなえる(パラレル/エントリーPRパック vol.2),320,100,320 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10027,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10027,0,
hBP01-086,U,0,こぼ・かなえる,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10105,,0,
hBP01-087,P,1,こぼ・かなえる(パラレル/スーパーPRパック vol.1),5980,4500,"5,980 円","4,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10048,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10048,0,
hBP01-087,R,0,こぼ・かなえる,120,5,120 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10106,https://yuyu-tei.jp/buy/hocg/card/hbp01/10106,0,
hBP01-088,C,0,ムーナ・ホシノヴァ,180,2,180 円,2 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10107,https://yuyu-tei.jp/buy/hocg/card/hbp01/10107,0,
hBP01-088,C,1,ムーナ・ホシノヴァ(パラレル/hBP06),50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp06/10219,,0,
hBP01-088,P,1,ムーナ・ホシノヴァ(パラレル/エントリーPRパック vol.1),980,600,980 円,600 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10008,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10008,0,
hBP01-090,P,1,ムーナ・ホシノヴァ(パラレル/ベーシックPRパック vol.2),1280,500,"1,280 円",500 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10036,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10036,0,
hBP01-090,U,0,ムーナ・ホシノヴァ,580,50,580 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10109,https://yuyu-tei.jp/buy/hocg/card/hbp01/10109,0,
hBP01-092,C,0,オーロ・クロニー,180,10,180 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10112,https://yuyu-tei.jp/buy/hocg/card/hbp01/10112,0,
hBP01-092,P,1,オーロ・クロニー(パラレル/ベーシックPRパック vol.1),420,150,420 円,150 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10041,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10041,0,
hBP01-094,P,1,オーロ・クロニー(パラレル/ベーシックPRパック vol.2),680,250,680 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10037,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10037,0,
hBP01-094,U,0,オーロ・クロニー,420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10114,https://yuyu-tei.jp/buy/hocg/card/hbp01/10114,0,
hBP01-095,P,1,オーロ・クロニー(パラレル/スーパーPRパック vol.1),5980,4500,"5,980 円","4,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10049,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10049,0,
hBP01-095,R,0,オーロ・クロニー,120,10,120 円,10 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10115,https://yuyu-tei.jp/buy/hocg/card/hbp01/10115,0,
hBP01-102,P,1,アイドルマイク(パラレル/ベーシックPRパック vol.2),14800,10000,"14,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10038,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10038,0,
hBP01-102,U,0,アイドルマイク,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10122,,0,
hBP01-104,C,0,ふつうのパソコン,680,300,680 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10124,https://yuyu-tei.jp/buy/hocg/card/hbp01/10124,0,
hBP01-104,P,1,ふつうのパソコン(パラレル/ベーシックPRパック vol.1),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10017,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10017,0,
hBP01-104,SR,1,ふつうのパソコン(パラレル/一条莉々華),3480,2800,"3,480 円","2,800 円",https://yuyu-tei.jp/sell/hocg/card/ohc01/10001,https://yuyu-tei.jp/buy/hocg/card/ohc01/10001,0,
hBP01-108,P,1,じゃあ敵だね(パラレル/WGP2025 in 東京),4980,3500,"4,980 円","3,500 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10076,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10076,0,
hBP01-108,U,0,じゃあ敵だね,220,50,220 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10128,https://yuyu-tei.jp/buy/hocg/card/hbp01/10128,0,
hBP01-113,P,1,Promise(パラレル/ベーシックPRパック vol.2),5980,2800,"5,980 円","2,800 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10039,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10039,0,
hBP01-113,U,0,Promise,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10133,,0,
hBP01-114,C,0,石の斧,280,5,280 円,5 円,https://yuyu-tei.jp/sell/hocg/card/hbp01/10134,https://yuyu-tei.jp/buy/hocg/card/hbp01/10134,0,
hBP01-114,P,1,石の斧(パラレル/ベーシックPRパック vol.6),680,100,680 円,100 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10099,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10099,0,
hBP01-115,P,1,星街すいせいのマイク(パラレル/ベーシックPRパック vol.4),220,,220 円,,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10066,,0,
hBP01-115,U,0,星街すいせいのマイク,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10135,,0,
hBP01-126,C,0,座員,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp01/10146,,0,
hBP01-126,P,1,座員(パラレル/ベーシックPRパック vol.5),12800,4000,"12,800 円","4,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10084,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10084,0,
hBP02-008,C,0,白上フブキ,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10018,,0,
hBP02-008,C,1,白上フブキ(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10198,,0,
hBP02-008,P,1,白上フブキ(パラレル/1stアルバム数量限定版),8980,3000,"8,980 円","3,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10018,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10018,0,
hBP02-009,P,1,白上フブキ(パラレル/Vジャンプ2025年2月),420,30,420 円,30 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10040,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10040,0,
hBP02-009,U,0,白上フブキ,50,,50 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10019,,0,
hBP02-011,P,1,白上フブキ(パラレル/ブルームカップ),19800,12000,"19,800 円","12,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10082,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10082,0,
hBP02-011,S,1,白上フブキ(パラレル),980,300,980 円,300 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10023,https://yuyu-tei.jp/buy/hocg/card/hbp02/10023,0,
hBP02-011,U,0,白上フブキ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10022,,0,
hBP02-014,C,0,白銀ノエル,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10029,,0,
hBP02-014,C,1,白銀ノエル(パラレル/hBP05),80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp05/10199,,0,
hBP02-014,HR,1,白銀ノエル(パラレル/HR),4980,2500,"4,980 円","2,500 円",https://yuyu-tei.jp/sell/hocg/card/hbp05/10207,https://yuyu-tei.jp/buy/hocg/card/hbp05/10207,0,
hBP02-014,P,1,白銀ノエル(パラレル/エントリーPRパック vol.3),780,250,780 円,250 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10053,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10053,0,
hBP02-018,C,0,パヴォリア・レイネ,180,,180 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10037,,0,
hBP02-018,P,1,パヴォリア・レイネ(パラレル/エントリーPRパック vol.3),580,300,580 円,300 円,https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10054,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10054,0,
hBP02-024,C,0,大神ミオ,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10049,,0,
hBP02-024,P,1,大神ミオ(パラレル/2ndアルバム初回生産版),3480,1400,"3,480 円","1,400 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10107,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10107,0,
hBP02-028,C,0,宝鐘マリン,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10057,,0,
hBP02-028,P,1,宝鐘マリン(パラレル/1stアルバム数量限定版),19800,11000,"19,800 円","11,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10019,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10019,0,
hBP02-029,P,1,宝鐘マリン(パラレル/ベーシックPRパック vol.3),19800,11000,"19,800 円","11,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10063,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10063,0,
hBP02-029,U,0,宝鐘マリン,80,,80 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10058,,0,
hBP02-032,P,1,宝鐘マリン(パラレル/ベーシックPRパック vol.7),24800,10000,"24,800 円","10,000 円",https://yuyu-tei.jp/sell/hocg/card/promo-hbp10/10121,https://yuyu-tei.jp/buy/hocg/card/promo-hbp10/10121,0,
hBP02-032,R,0,宝鐘マリン,120,,120 円,,https://yuyu-tei.jp/sell/hocg/card/hbp02/10063,,0,
hBP02-032,SR,1,宝鐘マリン(パラレル),2480,1200,"2,480 円","1,200 円",https://yuyu-tei.jp/sell/hocg/card/hbp02/10064,https://yuyu-tei.jp/buy/hocg/card/hbp02/10064,0,
hBP02-035,C,0,沙花叉クロヱ,420,50,420 円,50 円,https://yuyu-tei.jp/sell/hocg/card/hbp02/10071,https://yuyu-tei.jp/buy/hocg/card/hbp02/10071,0,
