expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hSD05,hPR-002,ReGLOSS,https://hololive-official-cardgame.com/cardlist/?id=530&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hPR-002_U.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,イラストレーター名：メレカードナンバー：hPR-002,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
スタートデッキ 白 轟はじめ
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、#ReGLOSSを持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
メレ
カードナンバー：
hPR-002"
hSD05,hSD05-014,ばんぺん,https://hololive-official-cardgame.com/cardlist/?id=531&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hSD05-014_C.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,イラストレーター名：JinArt こばやかわやまとカードナンバー：hSD05-014,0,,"カードタイプ
サポート・マスコット
レアリティ
C
収録商品
スタートデッキ 白 轟はじめ
能力テキスト
このマスコットが付いているホロメンのアーツ+10。
◆〈轟はじめ〉に付いていたら能力追加
このマスコットが付いているホロメンのHP+20。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hSD05-014"
hSD05,hBP01-104,ふつうのパソコン,https://hololive-official-cardgame.com/cardlist/?id=145&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-104_C.png,2024年09月20日(金) / 2024年12月20日(金) / 2025年02月28日(金) / 2025年11月21日(金) / 2026年02月20日(金),ブースターパック「ブルーミングレディアンス」 / スタートデッキ 赤 百鬼あやめ / スタートデッキ 紫 癒月ちょこ / スタートデッキ 白 轟はじめ / スタートデッキ 緑 風真いろは / スタートデッキ 黄 不知火フレア / スタートデッキ FLOW GLOW 推し 輪堂千速 / スタートデッキ FLOW GLOW 推し 虎金妃笑虎 / スタートデッキ 推し Advent / スタートデッキ 推し Justice,イラストレーター名：JinArt KABAKURAカードナンバー：hBP01-104,3,"Q: Q hSD13-014〈セシリア・イマーグリーン〉のギフト「正義の旋律」は、hBP01-104〈ふつうのパソコン〉などでステージに出した場合も発揮されますか？
A: A はい、されます。

Q: Q 自分のステージに6人のホロメンがいて、これ以上ホロメンを出すことができない時に、hBP01-104〈ふつうのパソコン〉を使用することができますか？
A: A いいえ、使用できません。

Q: Q hBP01-104〈ふつうのパソコン〉を使用し、デッキの中に望むカードがなかった場合、他にDebutホロメンがある場合でもそれを公開しなくてもよいですか？
A: A はい、公開しなくてもよいです。 その場合は、デッキをシャッフルして能力が終了します。","カードタイプ
サポート・アイテム
レアリティ
C
収録商品
ブースターパック「ブルーミングレディアンス」
スタートデッキ 赤 百鬼あやめ
スタートデッキ 紫 癒月ちょこ
スタートデッキ 白 轟はじめ
スタートデッキ 緑 風真いろは
スタートデッキ 黄 不知火フレア
スタートデッキ FLOW GLOW 推し 輪堂千速
スタートデッキ FLOW GLOW 推し 虎金妃笑虎
スタートデッキ 推し Advent
スタートデッキ 推し Justice
能力テキスト
自分のデッキから、Debutホロメン１枚を公開し、ステージに出す。そしてデッキをシャッフルする。
イラストレーター名：
JinArt KABAKURA
カードナンバー：
hBP01-104"
hSD05,hBP01-108,じゃあ敵だね,https://hololive-official-cardgame.com/cardlist/?id=149&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP01/hBP01-108_U.png,2024年09月20日(金) / 2024年12月20日(金) / 2025年02月28日(金) / 2025年08月29日(金) / 2026年02月20日(金),ブースターパック「ブルーミングレディアンス」 / スタートデッキ 赤 百鬼あやめ / スタートデッキ 青 猫又おかゆ / スタートデッキ 白 轟はじめ / スタートデッキ 白 天音かなた / スタートデッキ 赤 宝鐘マリン / スタートデッキ 推し Advent,カードナンバー：hBP01-108,3,"Q: Q hBP01-108〈じゃあ敵だね〉について、相手のステージにセンターホロメンがいない場合や、バックホロメンがいない場合に、このカードを使用することはできますか？
A: A いいえ、使用できません。対象を選ぶことができず、その後の効果を解決できない場合に、サポートカードの使用ができません。

Q: Q hBP01-108〈じゃあ敵だね〉について、相手のセンターホロメンとバックホロメンを交代させる時、お休みしているホロメンを選ぶことはできますか？
A: A はい、できます。

Q: Q ターンプレイヤーが「じゃあ敵だね」を使った時、交代させるバックホロメンを選ぶのはどちらのプレイヤーですか？
A: A 「じゃあ敵だね」を使ったターンプレイヤーになります。","カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「ブルーミングレディアンス」
スタートデッキ 赤 百鬼あやめ
スタートデッキ 青 猫又おかゆ
スタートデッキ 白 轟はじめ
スタートデッキ 白 天音かなた
スタートデッキ 赤 宝鐘マリン
スタートデッキ 推し Advent
能力テキスト
相手のセンターホロメンとバックホロメン１人を交代させる。
LIMITED：ターンに１枚しか使えない。
カードナンバー：
hBP01-108"
hSD05,hSD01-016,春先のどか,https://hololive-official-cardgame.com/cardlist/?id=16&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-016_C.png,2024年09月20日(金) / 2024年12月20日(金) / 2025年02月28日(金) / 2025年11月21日(金) / 2026年02月20日(金),ブースターパック「ブルーミングレディアンス」 / スタートデッキ「ときのそら＆AZKi」 / スタートデッキ 赤 百鬼あやめ / スタートデッキ 青 猫又おかゆ / スタートデッキ 紫 癒月ちょこ / スタートデッキ 白 轟はじめ / スタートデッキ 緑 風真いろは / スタートデッキ 黄 不知火フレア / スタートデッキ FLOW GLOW 推し 輪堂千速 / スタートデッキ FLOW GLOW 推し 虎金妃笑虎 / スタートデッキ 推し Advent / スタートデッキ 推し Justice,イラストレーター名：Yoshimoカードナンバー：hSD01-016,0,,"カードタイプ
サポート・スタッフ・LIMITED
レアリティ
C
収録商品
ブースターパック「ブルーミングレディアンス」
スタートデッキ「ときのそら＆AZKi」
スタートデッキ 赤 百鬼あやめ
スタートデッキ 青 猫又おかゆ
スタートデッキ 紫 癒月ちょこ
スタートデッキ 白 轟はじめ
スタートデッキ 緑 風真いろは
スタートデッキ 黄 不知火フレア
スタートデッキ FLOW GLOW 推し 輪堂千速
スタートデッキ FLOW GLOW 推し 虎金妃笑虎
スタートデッキ 推し Advent
スタートデッキ 推し Justice
能力テキスト
自分のデッキを３枚引く。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
Yoshimo
カードナンバー：
hSD01-016"
hSD05,hSD01-017,マネちゃん,https://hololive-official-cardgame.com/cardlist/?id=17&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-017_C.png,2024年09月20日(金) / 2024年12月20日(金) / 2025年02月28日(金) / 2025年08月29日(金) / 2025年11月21日(金),スタートデッキ「ときのそら＆AZKi」 / スタートデッキ 赤 百鬼あやめ / スタートデッキ 青 猫又おかゆ / スタートデッキ 紫 癒月ちょこ / スタートデッキ 白 轟はじめ / スタートデッキ 緑 風真いろは / スタートデッキ 黄 不知火フレア / スタートデッキ 白 天音かなた / スタートデッキ 赤 宝鐘マリン / スタートデッキ FLOW GLOW 推し 輪堂千速 / スタートデッキ FLOW GLOW 推し 虎金妃笑虎,イラストレーター名：株式会社HIKE / Trigonoカードナンバー：hSD01-017,2,"Q: Q 自分の手札が5枚で、デッキが0枚の時に、手札にあるhSD01-017〈マネちゃん〉を使用できますか？
A: A はい、できます。 その場合、手札をすべてデッキに戻してシャッフルした後、デッキから可能な限り引きます。

Q: Q hSD01-017〈マネちゃん〉の「このカードは、自分の手札がこのカードを含まずに１枚以上なければ使えない。」とは1枚のときも含みますか？
A: A はい、含みます。","カードタイプ
サポート・スタッフ・LIMITED
レアリティ
C
収録商品
スタートデッキ「ときのそら＆AZKi」
スタートデッキ 赤 百鬼あやめ
スタートデッキ 青 猫又おかゆ
スタートデッキ 紫 癒月ちょこ
スタートデッキ 白 轟はじめ
スタートデッキ 緑 風真いろは
スタートデッキ 黄 不知火フレア
スタートデッキ 白 天音かなた
スタートデッキ 赤 宝鐘マリン
スタートデッキ FLOW GLOW 推し 輪堂千速
スタートデッキ FLOW GLOW 推し 虎金妃笑虎
能力テキスト
このカードは、自分の手札がこのカードを含まずに１枚以上なければ使えない。
自分の手札すべてをデッキに戻してシャッフルする。そして自分のデッキを５枚引く。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
株式会社HIKE / Trigono
カードナンバー：
hSD01-017"
hSD05,hSD05-001,轟はじめ,https://hololive-official-cardgame.com/cardlist/?id=517&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hSD05-001_OC.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,イラストレーター名：おぐちカードナンバー：hSD05-001,0,,"カードタイプ
推しホロメン
レアリティ
OC
収録商品
スタートデッキ 白 轟はじめ
色
LIFE
5
推しスキル
[ホロパワー：-2]
ホワイトマイク
[ターンに1回]このターンの間、自分の白センターホロメンのアーツ+20。
SP推しスキル
[ホロパワー：-1]
クイックガード
[ゲームに1回]相手のターンで、自分の白ホロメンが相手からダメージを受ける時に使える：そのホロメン1人が受けるダメージ-20。
イラストレーター名：
おぐち
カードナンバー：
hSD05-001"
hSD05,hSD05-002,轟はじめ,https://hololive-official-cardgame.com/cardlist/?id=518&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hSD05-002_C.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,カードナンバー：hSD05-002,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#ベイビー
レアリティ
C
収録商品
スタートデッキ 白 轟はじめ
色
HP
100
Bloomレベル
Debut
バトンタッチ
アーツ
ぶんぶんぶーん！　30
エクストラ
このホロメンはデッキに何枚でも入れられる
カードナンバー：
hSD05-002"
hSD05,hSD05-003,轟はじめ,https://hololive-official-cardgame.com/cardlist/?id=519&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hSD05-003_C.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,イラストレーター名：ナナテトラカードナンバー：hSD05-003,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#ベイビー
レアリティ
C
収録商品
スタートデッキ 白 轟はじめ
色
HP
60
Bloomレベル
Debut
バトンタッチ
キーワード
こんちくわ
このターンの間、自分の#ReGLOSSを持つセンターホロメンのアーツ+10。
アーツ
お洒落番長　30
イラストレーター名：
ナナテトラ
カードナンバー：
hSD05-003"
hSD05,hSD05-004,轟はじめ,https://hololive-official-cardgame.com/cardlist/?id=520&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD05&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD05/hSD05-004_U.png,2025年02月28日(金),スタートデッキ 白 轟はじめ,イラストレーター名：Watersnakeカードナンバー：hSD05-004,0,,"カードタイプ
ホロメン
タグ
#DEV_IS
#ReGLOSS
#ベイビー
レアリティ
U
収録商品
スタートデッキ 白 轟はじめ
色
HP
120
Bloomレベル
Debut
バトンタッチ
アーツ
ReGLOSSの番長　40
イラストレーター名：
Watersnake
カードナンバー：
hSD05-004"
