expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hBP04,hBP04-089,ツートンカラーパソコン,https://hololive-official-cardgame.com/cardlist/?id=952&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-089_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：住咲ゆづなカードナンバー：hBP04-089,3,"Q: Q hBP04-089〈ツートンカラーパソコン〉を使い、自分のステージに色が1色で異なる色のホロメンとして、〈ときのそら〉と〈フワワ・アビスガード〉を選びました。 この場合、選んだホロメンと同色の1stホロメンとして、hSD01-013〈SorAZ〉とhBP03-050〈FUWAMOCO〉を手札に加えられますか？
A: A はい、加えられます。

Q: Q hBP04-089〈ツートンカラーパソコン〉を使う時、自分のステージに色が1色で異なる色のホロメンとして、Spotホロメンを選ぶことはできますか？
A: A いいえ、できません。 Spotホロメンは無色のホロメンとして扱います。無色は色に含まれません。

Q: Q hBP04-089〈ツートンカラーパソコン〉の「色が1色で異なる色のホロメン」とはどういう意味ですか？
A: A そのホロメンが持つ色が1色のみであり、2人以上いることを指します。 例としてhBP01-021〈ときのそら〉は持っている色が1色ですが、hSD01-013〈SorAZ〉は持っている色が2色となります。","カードタイプ
サポート・アイテム・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このカードは、自分のステージに色が1色で異なる色のホロメンが2人以上いなければ使えない。
自分のステージの色が1色で異なる色のホロメン2人を選ぶ。自分のデッキから、Buzz以外のそれぞれ選んだホロメンと同色の1stホロメン1枚ずつを公開し、手札に加える。そしてデッキをシャッフルする。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
住咲ゆづな
カードナンバー：
hBP04-089"
hBP04,hBP04-090,作業用パソコン,https://hololive-official-cardgame.com/cardlist/?id=953&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-090_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：六九導イツキカードナンバー：hBP04-090,0,,"カードタイプ
サポート・アイテム・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このカードは、自分の手札がこのカードを含まずに6枚以下でなければ使えない。
自分のデッキの上から4枚を見る。その中から、ホロメン1枚と[ツールかマスコットかファン]1枚を公開し、公開したカードを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
六九導イツキ
カードナンバー：
hBP04-090"
hBP04,hBP04-091,限界飯,https://hololive-official-cardgame.com/cardlist/?id=954&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-091_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：紅緒カードナンバー：hBP04-091,3,"Q: Q hBP04-091〈限界飯〉の「無色-1」とは、どういう意味ですか？
A: A アーツを使うのに必要なエールの数を無色1つ分減らす能力です。

Q: Q 自分がhBP04-091〈限界飯〉を使っており、相手のセンターホロメンがいない時に、hBP04-037〈一条莉々華〉のアーツ「お？　喧嘩する？」を相手のコラボホロメンに使いました。 この場合、能力でセンターホロメンに50ダメージを与えず、コラボホロメンに30ダメージを与えることはできますか？
A: A はい、与えられます。

Q: Q hBP04-003〈一条莉々華〉のSP推しスキル「かわいい！ ポジティブ！ ジーニアス！」は、必ず〈一条莉々華〉と〈限界飯〉を1枚ずつ公開して手札に加えなければなりませんか？
A: A いいえ、どちらか1枚のみを加え、処理を終えることができます。","カードタイプ
サポート・イベント
タグ
#食べ物
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このターンの間、自分の〈一条莉々華〉1人のアーツに必要な無色エール-1。自分の〈限界飯〉はターンに1回しか使えない。
イラストレーター名：
紅緒
カードナンバー：
hBP04-091"
hBP04,hBP04-092,ねぽらぼ,https://hololive-official-cardgame.com/cardlist/?id=955&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-092_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：あやせりんカードナンバー：hBP04-092,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このカードは、自分の手札がこのカードを含まずに6枚以下でなければ使えない。
自分のデッキの上から4枚を見る。その中から、#5期生を持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
あやせりん
カードナンバー：
hBP04-092"
hBP04,hBP04-093,ホロライブ2期生,https://hololive-official-cardgame.com/cardlist/?id=956&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-093_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：成海七海カードナンバー：hBP04-093,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このカードは、自分の手札がこのカードを含まずに6枚以下でなければ使えない。
自分のデッキの上から4枚を見る。その中から、#2期生を持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
成海七海
カードナンバー：
hBP04-093"
hBP04,hBP04-094,まいたけダンス,https://hololive-official-cardgame.com/cardlist/?id=957&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-094_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：ばかくん三世カードナンバー：hBP04-094,3,"Q: Q hBP04-094〈まいたけダンス〉は、ステージにエールが2枚付いている〈儒烏風亭らでん〉とエールが1枚付いているホロメンがいる時、〈儒烏風亭らでん〉にエールを1枚も付け替えずに使うことはできますか？
A: A いいえ、できません。

Q: Q hBP04-094〈まいたけダンス〉を使い、エールが付いていない〈儒烏風亭らでん〉を選び、その〈儒烏風亭らでん〉にエールを2枚付け替えました。 その後、別のhBP04-094〈まいたけダンス〉を使い、他のホロメンからエールを付け替えて3枚になった場合、前に使っているhBP04-094〈まいたけダンス〉と合わせて+20されますか？ [8/22更新]7/04(金)掲載時の内容に誤りがございました。訂正してお詫び申し上げます。
A: A いいえ、使った時に3枚以上付いている場合に+10されるため、+10のみとなります。

Q: Q 自分のステージにいるホロメンが、エールが3枚付いている〈儒烏風亭らでん〉のみの場合、hBP04-094〈まいたけダンス〉を使ってアーツを「+10」することはできますか？
A: A はい、できます。","カードタイプ
サポート・イベント
タグ
#きのこ
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
自分の〈儒烏風亭らでん〉1人を選ぶ。自分のステージのエール1～2枚を、選んだホロメンに付け替えられる。その後、選んだホロメンにエールが3枚以上付いている時、このターンの間、選んだホロメンのアーツ+10。
イラストレーター名：
ばかくん三世
カードナンバー：
hBP04-094"
hBP04,hBP04-095,マスコットキャッチャー,https://hololive-official-cardgame.com/cardlist/?id=958&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-095_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：さかなへんカードナンバー：hBP04-095,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
自分のデッキから、マスコット1枚を公開し、手札に加える。そしてデッキをシャッフルする。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
さかなへん
カードナンバー：
hBP04-095"
hBP04,hBP04-096,Advent,https://hololive-official-cardgame.com/cardlist/?id=960&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-096_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：chyanカードナンバー：hBP04-096,0,,"カードタイプ
サポート・イベント・LIMITED
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このカードは、自分の手札がこのカードを含まずに6枚以下でなければ使えない。
自分のデッキの上から4枚を見る。その中から、#Adventを持つホロメンを好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
chyan
カードナンバー：
hBP04-096"
hBP04,hBP04-097,緑の試験管,https://hololive-official-cardgame.com/cardlist/?id=961&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-097_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：古弥月カードナンバー：hBP04-097,0,,"カードタイプ
サポート・ツール
タグ
#こよラボ
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このツールが付いているホロメンのアーツ+10。
◆1st以上の〈博衣こより〉に付いていたら能力追加
自分のメインステップで、このツールが付いているホロメンのエール1枚をアーカイブできる：自分のお休みしている#秘密結社holoXを持つホロメン1人をアクティブにする。
ツールは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
古弥月
カードナンバー：
hBP04-097"
hBP04,hBP04-098,鍛冶ハンマー,https://hololive-official-cardgame.com/cardlist/?id=962&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-098_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：わにたろー。カードナンバー：hBP04-098,0,,"カードタイプ
サポート・ツール
タグ
#カエラ'sアームズ
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このツールが付いているホロメンのアーツ+10。
◆#ID3期生を持つ1st以上のホロメンに付いていたら能力追加
このツールが付いているホロメンのアーツ+10。
ツールは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
わにたろー。
カードナンバー：
hBP04-098"
hBP04,hBP04-099,古代武器,https://hololive-official-cardgame.com/cardlist/?id=963&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-099_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：BISAIカードナンバー：hBP04-099,0,,"カードタイプ
サポート・ツール
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
相手のターンで、このツールが付いているホロメンがダウンした時、自分の手札1枚をアーカイブできる：このツールを手札に戻す。
◆1st以上の〈アーニャ・メルフィッサ〉に付いていたら能力追加
自分のステージの〈古代武器〉1枚につき、このツールが付いているホロメンのアーツ+10。
ツールは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
BISAI
カードナンバー：
hBP04-099"
hBP04,hBP04-100,ココロ,https://hololive-official-cardgame.com/cardlist/?id=964&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-100_C.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：はずきカードナンバー：hBP04-100,0,,"カードタイプ
サポート・マスコット
タグ
#こよラボ
レアリティ
C
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このマスコットが付いているホロメンのHP+20。
◆〈博衣こより〉に付いていたら能力追加
このマスコットが付いているホロメンがコラボした時、このターンの間、このホロメンのアーツ+10。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
はずき
カードナンバー：
hBP04-100"
hBP04,hBP04-101,だいふく,https://hololive-official-cardgame.com/cardlist/?id=965&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-101_C.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：JinArt いじゅういんカードナンバー：hBP04-101,0,,"カードタイプ
サポート・マスコット
レアリティ
C
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このマスコットが付いているホロメンのアーツ+10。
◆〈雪花ラミィ〉に付いていたら能力追加
このマスコットが付いているホロメンのHP+20。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
JinArt いじゅういん
カードナンバー：
hBP04-101"
hBP04,hBP04-102,やめなー,https://hololive-official-cardgame.com/cardlist/?id=966&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-102_C.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：JinArt すぎもとカードナンバー：hBP04-102,1,"Q: Q hBP04-048〈雪花ラミィ〉のアーツ「今日も祝福がありますように」の能力で、バックポジションにいるhBP04-102〈やめなー〉が付いている〈雪花ラミィ〉を選ぶことはできますか？
A: A はい、選べます。 しかし、hBP04-102〈やめなー〉の能力によりダメージは与えられません。","カードタイプ
サポート・マスコット
レアリティ
C
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このマスコットが付いているホロメンのアーツ+10。
◆#5期生を持つ1st以上のホロメンに付いていたら能力追加
[バックポジション限定]このマスコットが付いているホロメンは相手からダメージを受けない。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
JinArt すぎもと
カードナンバー：
hBP04-102"
hBP04,hBP04-103,カラス,https://hololive-official-cardgame.com/cardlist/?id=967&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-103_C.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：はずきカードナンバー：hBP04-103,2,"Q: Q 自分のhBP04-103〈カラス〉が付いている〈ラプラス・ダークネス〉がコラボし、hBP04-103〈カラス〉の能力でサイコロを振り奇数が出ました。 この場合、必ずバックポジションへ移動させなければなりませんか？
A: A はい、必ず移動させます。

Q: Q 自分のhBP04-103〈カラス〉が付いている〈ラプラス・ダークネス〉がコラボし、hBP04-103〈カラス〉の能力でバックポジションに移動しました。 その後、このターン中にもう一度コラボできますか？
A: A いいえ、できません。 コラボできるのは1ターンに1回までです。","カードタイプ
サポート・マスコット
レアリティ
C
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このマスコットが付いているホロメンのアーツ+10。
◆〈ラプラス・ダークネス〉に付いていたら能力追加
[コラボポジション限定][ターンに1回]自分のメインステップで、サイコロを1回振れる：奇数の時、このマスコットが付いているホロメンをバックポジションに移動する。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
はずき
カードナンバー：
hBP04-103"
hBP04,hBP04-104,スバルドダック,https://hololive-official-cardgame.com/cardlist/?id=968&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-104_C.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：JinArt かばくらカードナンバー：hBP04-104,2,"Q: Q hBP04-104〈スバルドダック〉が付いているhBP04-071〈大空スバル〉がアーツ「しゅばっ！」を使いました。 アーツの能力によりステージのエールの数が10枚以上になった場合、アーツ「しゅばっ！」のダメージは+20されますか？
A: A はい、されます。

Q: Q hBP04-104〈スバルドダック〉の能力はアーカイブにあるエールも含めて数えますか？
A: A いいえ、数えません。","カードタイプ
サポート・マスコット
レアリティ
C
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このマスコットが付いているホロメンのHP+20。
◆〈大空スバル〉に付いていたら能力追加
お互いのステージのエールが合計10枚以上ある間、このマスコットが付いているホロメンのアーツ+20。
マスコットは、自分のホロメン1人につき1枚だけ付けられる。
イラストレーター名：
JinArt かばくら
カードナンバー：
hBP04-104"
hBP04,hBP04-105,こよりの助手くん,https://hololive-official-cardgame.com/cardlist/?id=969&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-105_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：はずきカードナンバー：hBP04-105,1,"Q: Q 自分の推しホロメンがhBP04-001〈博衣こより〉の時、hBP04-105〈こよりの助手くん〉が付いている〈博衣こより〉に、相手の3枚目に重なっているhBP01-081〈星街すいせい〉（Debut、1stホロメンホロメンの上にhBP01-081〈星街すいせい〉が重ねられている状態）がアーツ「輝く彗星」を使い、180ダメージを与えようとしました。 この場合、hBP04-001〈博衣こより〉のSP推しスキル「助手くん、んーまっ！」を使い、受けるダメージを「-100」できますか？
A: A はい、できます。","カードタイプ
サポート・ファン
タグ
#こよラボ
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このファンをホロメンに手札かアーカイブから付けた時、自分のステージのエール1枚を、このファンが付いているホロメンに付け替えられる。
このファンは、自分の〈博衣こより〉だけに付けられ、1人につき何枚でも付けられる。
イラストレーター名：
はずき
カードナンバー：
hBP04-105"
hBP04,hBP04-106,雪民,https://hololive-official-cardgame.com/cardlist/?id=970&%2Fcardlist%2Fcardsearch_ex=&expansion=hBP04&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP04/hBP04-106_U.png,2025年06月20日(金),ブースターパック「キュリアスユニバース」,イラストレーター名：JinArt こばやかわやまとカードナンバー：hBP04-106,5,"Q: Q 自分のアーカイブとステージに合わせてhBP04-106〈雪民〉が4枚ある場合、hBP05-046〈雪花ラミィ〉のブルームエフェクト「ラミィちゃんしか～？」を使うことはできますか？
A: A はい、使えます。

Q: Q 自分のhBP04-106〈雪民〉が付いているhBP04-047〈雪花ラミィ〉がコラボし、ホロパワーが3になりました。 この場合、コラボエフェクト「fleur」の能力を処理する前にhBP04-004〈雪花ラミィ〉の推しスキル「ぶーん、バリバリバリバリ」を使って特殊ダメージを+100することはできますか？
A: A いいえ、できません。

Q: Q hBP04-106〈雪民〉が付いているhBP04-047〈雪花ラミィ〉にhBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使い、その後コラボエフェクト「fleur」を使って相手のホロメンに120ダメージを与えました。 その後、hBP04-048〈雪花ラミィ〉にBloomさせ、パフォーマンスステップでアーツ「今日も祝福がありますように」を使った場合、アーツの能力も+100されますか？
A: A はい、されます。

Q: Q 自分のアーカイブにhBP04-106〈雪民〉が4枚ある場合、hBP04-044〈雪花ラミィ〉のコラボエフェクト「Snow flower」を使うことはできますか？ [8/22更新]6/11(水)掲載時の内容に誤りがございました。訂正してお詫び申し上げます。
A: A はい、デッキの中を見て、ホロメンに付けられるhBP04-106〈雪民〉が無いので効果の解決を終えます。

Q: Q hBP04-004〈雪花ラミィ〉のSP推しスキル「ぶーん、バリバリバリバリ」を使い、hBP04-106〈雪民〉が付いているhBP04-043〈雪花ラミィ〉を選びました。 その後、hBP04-047〈雪花ラミィ〉にBloomさせ、コラボエフェクト「fleur」を使い、相手のホロメンをダウンさせて2枚引きました。 この場合、hBP04-047〈雪花ラミィ〉パフォーマンスステップでアーツ「雪が煌く花束」を使い、相手のセンターホロメンをダウンさせてさらに2枚引くことはできますか？
A: A はい、できます。","カードタイプ
サポート・ファン
レアリティ
U
収録商品
ブースターパック「キュリアスユニバース」
能力テキスト
このファンが付いているホロメンが、相手のセンターホロメンに与える特殊ダメージ+10。
このファンは、自分の〈雪花ラミィ〉だけに付けられ、1人につき何枚でも付けられる。
イラストレーター名：
JinArt こばやかわやまと
カードナンバー：
hBP04-106"
