expansion,card_code,name_ja,card_page_url,image_url,release_dates,products,illustrator_name,qa_count,qa_text,effect_text
hSD01,hSD01-021,First Gravity,https://hololive-official-cardgame.com/cardlist/?id=21&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-021_C.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：© 2023 Victor Entertainment. © 2016 COVER Corp.カードナンバー：hSD01-021,2,"Q: Q hSD01-021〈First Gravity〉の「〈ときのそら〉と〈AZKi〉を好きな枚数公開し、」とありますが、hSD01-013〈SorAZ〉を公開し、手札に加えることはできますか？
A: A はい、できます。 カード名称に該当のカードがない場合でもエクストラに「このホロメンは〈ときのそら〉〈AZKi〉としても扱う」の様に特定のカード名として扱うカードが存在している場合は、その条件を満たします。

Q: Q hSD01-021〈First Gravity〉の「このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。」とは6枚のときも含みますか？
A: A はい、含みます。","カードタイプ
サポート・イベント・LIMITED
レアリティ
C
収録商品
スタートデッキ「ときのそら＆AZKi」
能力テキスト
このカードは、自分の手札がこのカードを含まずに６枚以下でなければ使えない。
自分のデッキの上から４枚を見る。その中から、〈ときのそら〉と〈AZKi〉を好きな枚数公開し、公開したホロメンを手札に加える。そして残ったカードを好きな順でデッキの下に戻す。
LIMITED：ターンに１枚しか使えない。
イラストレーター名：
© 2023 Victor Entertainment. © 2016 COVER Corp.
カードナンバー：
hSD01-021"
hSD01,hSD01-001,ときのそら,https://hololive-official-cardgame.com/cardlist/?id=1&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-001_OSR.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：でいりーカードナンバー：hSD01-001,4,"Q: Q hSD01-001〈ときのそら〉のSP推しスキル「じゃあ敵だね？」について、相手のステージにセンターホロメンがいない場合や、バックホロメンがいない場合に、このSP推しスキルを使用することはできますか。
A: A はい、使用できます。可能な限り効果を解決するため「相手のセンターホロメンとバックホロメン１人を交代させる。」については解決せず、「その後、このターンの間、自分の白センターホロメンのアーツ+50。」の部分のみ解決します。

Q: Q hSD01-001〈ときのそら〉のSP推しスキル「じゃあ敵だね？」について、相手のセンターホロメンとバックホロメンを交代させる時、お休みしているホロメンを選ぶことはできますか？
A: A はい、できます。

Q: Q ターンプレイヤーがSP推しスキル「じゃあ敵だね？」を使った時、交代させるバックホロメンを選ぶのはどちらのプレイヤーですか？
A: A 「じゃあ敵だね？」を使ったターンプレイヤーになります。

Q: Q hSD01-001〈ときのそら〉の推しスキル「リプレイスメント」はステージにエールが無くても使用できますか？
A: A はい、使用できます。","カードタイプ
推しホロメン
レアリティ
OSR
収録商品
スタートデッキ「ときのそら＆AZKi」
色
LIFE
5
推しスキル
[ホロパワー：-1]
リプレイスメント
[ターンに１回]自分のステージのエール１枚を、自分のホロメンに付け替える。
SP推しスキル
[ホロパワー：-2]
じゃあ敵だね？
[ゲームに１回]相手のセンターホロメンとバックホロメン１人を交代させる。その後、このターンの間、自分の白センターホロメンのアーツ+50。
イラストレーター名：
でいりー
カードナンバー：
hSD01-001"
hSD01,hSD01-002,AZKi,https://hololive-official-cardgame.com/cardlist/?id=2&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-002_OSR.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：Hachiカードナンバー：hSD01-002,2,"Q: Q 自分の推しホロメンがhSD01-002〈AZKi〉で、自分のホロメンがダメージを受ける時、hBP01-027〈ベスティア・ゼータ〉のギフト「V.7」を使用しました。 この場合、hSD01-002〈AZKi〉の推しスキル「左手に地図」を使用して出る目の数を宣言することはできますか。
A: A はい、できます。

Q: Q hSD01-002〈AZKi〉のSP推しスキル「右手にマイク」はアーカイブにエールが無くても使用できますか？
A: A はい、使用できます。","カードタイプ
推しホロメン
レアリティ
OSR
収録商品
スタートデッキ「ときのそら＆AZKi」
色
LIFE
6
推しスキル
[ホロパワー：-3]
左手に地図
[ターンに１回]自分のホロメンの能力でサイコロを振る時に使える：サイコロの目の数１つを宣言し、次に出る目の数を宣言した目として扱う。
SP推しスキル
[ホロパワー：-3]
右手にマイク
[ゲームに１回]自分のアーカイブのエールを自分の緑ホロメン１人に好きな枚数送る。
イラストレーター名：
Hachi
カードナンバー：
hSD01-002"
hSD01,hSD01-003,ときのそら,https://hololive-official-cardgame.com/cardlist/?id=3&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-003_C.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：はこにカードナンバー：hSD01-003,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
C
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
60
Bloomレベル
Debut
バトンタッチ
アーツ
(๑╹ᆺ╹)ぬんぬん　30
イラストレーター名：
はこに
カードナンバー：
hSD01-003"
hSD01,hSD01-004,ときのそら,https://hololive-official-cardgame.com/cardlist/?id=4&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-004_R.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：りんけてんカードナンバー：hSD01-004,2,"Q: Q 自分のセンターポジションにホロメンAがいる状態で、hSD01-004〈ときのそら〉のコラボエフェクト「レッツダンス！」を発揮してアーツを+20しました。その後、ホロメンAをホロメンBにBloomした場合、ホロメンBのアーツは+20されたままになりますか？
A: A はい、アーツは+20されたままになります。 センターホロメンはセンターポジションにいるホロメンであるため、能力を発揮したタイミングのホロメンから変わっても、効果は継続します。

Q: Q hSD01-004〈ときのそら〉のコラボエフェクト「レッツダンス！」の「このターンの間、自分のセンターホロメンのアーツ+20。」はアーツのテキストによる特殊ダメージにも適用されますか？
A: A いいえ、適用されません。","カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
R
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
50
Bloomレベル
Debut
バトンタッチ
キーワード
レッツダンス！
このターンの間、自分のセンターホロメンのアーツ+20。
アーツ
オンステージ！　20
イラストレーター名：
りんけてん
カードナンバー：
hSD01-004"
hSD01,hSD01-005,ときのそら,https://hololive-official-cardgame.com/cardlist/?id=5&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-005_U.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：おるだんカードナンバー：hSD01-005,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
U
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
150
Bloomレベル
1st
バトンタッチ
アーツ
ぬんぬんしよう　30
アーツ
あなたの心は…くもりのち晴れ！　50
イラストレーター名：
おるだん
カードナンバー：
hSD01-005"
hSD01,hSD01-006,ときのそら,https://hololive-official-cardgame.com/cardlist/?id=6&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-006_RR.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：I☆LAカードナンバー：hSD01-006,2,"Q: Q hSD01-006〈ときのそら〉のアーツ「SorAZ シンパシー」は自分のホロメンにhSD01-013〈SorAZ〉がいるときでも”このアーツ+50。”されますか？
A: A はい、＋50されます。 カード名称に該当のカードがない場合でもエクストラの能力に「このホロメンは〈ときのそら〉〈AZKi〉としても扱う」の様に特定のカード名として扱うカードが存在している場合は、その条件を満たします。

Q: Q hSD01-006〈ときのそら〉のアーツ「SorAZ シンパシー」の「自分のステージにホロメンの〈AZKi〉がいる時」は、hSD01-013〈SorAZ〉がいる場合でも条件を満たしますか？
A: A はい、条件を満たします。 カード名称に該当のカードがない場合でもエクストラに「このホロメンは〈ときのそら〉〈AZKi〉としても扱う」と書かれているため、条件を満たします。","カードタイプ
Buzzホロメン
タグ
#JP
#0期生
#歌
レアリティ
RR
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
240
Bloomレベル
1st
バトンタッチ
アーツ
ドリームライブ　50
アーツ
SorAZ シンパシー　60+
自分のステージにホロメンの〈AZKi〉がいる時、このアーツ+50。
エクストラ
このホロメンがダウンした時、自分のライフ-２
イラストレーター名：
I☆LA
カードナンバー：
hSD01-006"
hSD01,hSD01-007,IRyS,https://hololive-official-cardgame.com/cardlist/?id=7&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-007_C.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,カードナンバー：hSD01-007,1,"Q: Q hSD01-007〈IRyS〉のコラボエフェクト「HOPE」で自分のホロパワーのカードを1枚手札に加えた後に、同じカードをホロパワーに戻すことはできますか？
A: A はい、できます。","カードタイプ
ホロメン
タグ
#EN
#Promise
#歌
レアリティ
C
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
50
Bloomレベル
Debut
バトンタッチ
キーワード
HOPE
自分のホロパワーを見る。その中から１枚を公開し、手札に加える。そして自分の手札１枚をホロパワーにする。
アーツ
希望の化身　20
カードナンバー：
hSD01-007"
hSD01,hSD01-008,AZKi,https://hololive-official-cardgame.com/cardlist/?id=8&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-008_C.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：はこにカードナンバー：hSD01-008,0,,"カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
C
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
70
Bloomレベル
Debut
バトンタッチ
アーツ
がんばれてえらい！　20
イラストレーター名：
はこに
カードナンバー：
hSD01-008"
hSD01,hSD01-009,AZKi,https://hololive-official-cardgame.com/cardlist/?id=9&%2Fcardlist%2Fcardsearch_ex=&expansion=hSD01&view=image,https://hololive-official-cardgame.com/wp-content/images/cardlist/hSD01/hSD01-009_R.png,2024年09月20日(金),スタートデッキ「ときのそら＆AZKi」,イラストレーター名：ヒノカードナンバー：hSD01-009,3,"Q: Q hSD01-009〈AZKi〉のコラボエフェクト「広がる地図」の能力でバックポジションに移動し、コラボポジションが空きました。このターン、もう一度コラボできますか？
A: A いいえ、できません。 コラボできるのは1ターンに1回までです。

Q: Q hSD01-009〈AZKi〉のコラボエフェクト「広がる地図」の能力でバックポジションに移動した場合、このホロメンはお休みになりますか？
A: A いいえ、お休み状態にはなりません。 カードの能力で移動した場合、移動後のカードの状態が特に指定されていない場合は、そのままの状態（縦向きなら縦向き、横向きなら横向き）で移動します。

Q: Q hSD01-009〈AZKi〉のコラボエフェクト「広がる地図」は自分のエールデッキにカードが無くても使用できますか？
A: A はい、使用できます。","カードタイプ
ホロメン
タグ
#JP
#0期生
#歌
レアリティ
R
収録商品
スタートデッキ「ときのそら＆AZKi」
色
HP
60
Bloomレベル
Debut
バトンタッチ
キーワード
広がる地図
サイコロを１回振れる：４以下の時、自分のエールデッキの上から１枚を、自分のバックホロメンに送る。１の時、さらに、このホロメンをバックポジションに移動できる。
アーツ
ほいでほいで　10
イラストレーター名：
ヒノ
カードナンバー：
hSD01-009"
